acousticness,analysis_url,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.00179,https://api.spotify.com/v1/audio-analysis/1N7uFZzPs0XzCgu9bOzM0G,0.584,315253,0.552,trance,1N7uFZzPs0XzCgu9bOzM0G,0.146,0,0.0692,-7.967,1,0.0445,128.025,4,https://api.spotify.com/v1/tracks/1N7uFZzPs0XzCgu9bOzM0G,audio_features,spotify:track:1N7uFZzPs0XzCgu9bOzM0G,0.309
0.00672,https://api.spotify.com/v1/audio-analysis/04KhdMmOj3LjqTM1rC1HPb,0.708,475754,0.648,trance,04KhdMmOj3LjqTM1rC1HPb,0.926,6,0.619,-8.103,0,0.0548,131.987,4,https://api.spotify.com/v1/tracks/04KhdMmOj3LjqTM1rC1HPb,audio_features,spotify:track:04KhdMmOj3LjqTM1rC1HPb,0.167
0.029,https://api.spotify.com/v1/audio-analysis/6yFfPeL2SmsZkVl0ToKhvG,0.744,463881,0.438,trance,6yFfPeL2SmsZkVl0ToKhvG,0.736,9,0.0835,-6.642,0,0.046,134.001,4,https://api.spotify.com/v1/tracks/6yFfPeL2SmsZkVl0ToKhvG,audio_features,spotify:track:6yFfPeL2SmsZkVl0ToKhvG,0.525
1.89e-05,https://api.spotify.com/v1/audio-analysis/33HbkjobxezfRuGg0dzhl9,0.49,493262,0.937,trance,33HbkjobxezfRuGg0dzhl9,0.682,4,0.223,-7.047,0,0.0555,138.985,4,https://api.spotify.com/v1/tracks/33HbkjobxezfRuGg0dzhl9,audio_features,spotify:track:33HbkjobxezfRuGg0dzhl9,0.406
0.00356,https://api.spotify.com/v1/audio-analysis/2O7IaefTFxbTJJQpou1Oj6,0.662,583111,0.693,trance,2O7IaefTFxbTJJQpou1Oj6,0.0837,1,0.0435,-7.266,1,0.0367,135.018,4,https://api.spotify.com/v1/tracks/2O7IaefTFxbTJJQpou1Oj6,audio_features,spotify:track:2O7IaefTFxbTJJQpou1Oj6,0.139
0.000311,https://api.spotify.com/v1/audio-analysis/1r2tEsqmp0N1izLkYpa1ro,0.757,320308,0.602,trance,1r2tEsqmp0N1izLkYpa1ro,0.143,2,0.0382,-6.453,0,0.0513,130.041,4,https://api.spotify.com/v1/tracks/1r2tEsqmp0N1izLkYpa1ro,audio_features,spotify:track:1r2tEsqmp0N1izLkYpa1ro,0.362
0.000178,https://api.spotify.com/v1/audio-analysis/5GG9Cj36Go51SWxjq5jr3Z,0.643,264520,0.678,trance,5GG9Cj36Go51SWxjq5jr3Z,0.68,6,0.115,-9.357,1,0.0332,131.993,4,https://api.spotify.com/v1/tracks/5GG9Cj36Go51SWxjq5jr3Z,audio_features,spotify:track:5GG9Cj36Go51SWxjq5jr3Z,0.263
0.0053,https://api.spotify.com/v1/audio-analysis/2NRFvNVeJ7GVQ46WW8lUbx,0.568,423720,0.846,trance,2NRFvNVeJ7GVQ46WW8lUbx,0.416,5,0.128,-5.565,0,0.0691,145.022,4,https://api.spotify.com/v1/tracks/2NRFvNVeJ7GVQ46WW8lUbx,audio_features,spotify:track:2NRFvNVeJ7GVQ46WW8lUbx,0.337
0.0187,https://api.spotify.com/v1/audio-analysis/6eYGBhN8BxM0u1Tlac7csp,0.737,172611,0.841,trance,6eYGBhN8BxM0u1Tlac7csp,0.000163,4,0.291,-4.634,1,0.087,128.015,3,https://api.spotify.com/v1/tracks/6eYGBhN8BxM0u1Tlac7csp,audio_features,spotify:track:6eYGBhN8BxM0u1Tlac7csp,0.617
0.00866,https://api.spotify.com/v1/audio-analysis/7GlWQBcV8mFZnZsw7GCoo6,0.517,200773,0.997,trance,7GlWQBcV8mFZnZsw7GCoo6,0.896,5,0.0645,-7.705,0,0.0538,134.991,4,https://api.spotify.com/v1/tracks/7GlWQBcV8mFZnZsw7GCoo6,audio_features,spotify:track:7GlWQBcV8mFZnZsw7GCoo6,0.395
5.39e-05,https://api.spotify.com/v1/audio-analysis/1kjvBYbo5SgzDVn42c1SuF,0.488,257360,0.942,trance,1kjvBYbo5SgzDVn42c1SuF,0.00286,9,0.373,-4.304,0,0.065,144.003,4,https://api.spotify.com/v1/tracks/1kjvBYbo5SgzDVn42c1SuF,audio_features,spotify:track:1kjvBYbo5SgzDVn42c1SuF,0.364
0.00397,https://api.spotify.com/v1/audio-analysis/64Py6VvKiSszG8mQhpmhJN,0.657,548000,0.937,trance,64Py6VvKiSszG8mQhpmhJN,0.3,1,0.162,-3.467,1,0.165,132.006,4,https://api.spotify.com/v1/tracks/64Py6VvKiSszG8mQhpmhJN,audio_features,spotify:track:64Py6VvKiSszG8mQhpmhJN,0.221
0.00189,https://api.spotify.com/v1/audio-analysis/2cR8mp0oQgBkRzbcMQsmq5,0.635,503000,0.896,trance,2cR8mp0oQgBkRzbcMQsmq5,0.0006,4,0.0308,-2.784,0,0.248,132.032,4,https://api.spotify.com/v1/tracks/2cR8mp0oQgBkRzbcMQsmq5,audio_features,spotify:track:2cR8mp0oQgBkRzbcMQsmq5,0.335
0.00328,https://api.spotify.com/v1/audio-analysis/69Y1zTKm9N8U9PxSWi1yQj,0.611,495200,0.902,trance,69Y1zTKm9N8U9PxSWi1yQj,0.729,9,0.941,-7.975,0,0.0314,135.984,4,https://api.spotify.com/v1/tracks/69Y1zTKm9N8U9PxSWi1yQj,audio_features,spotify:track:69Y1zTKm9N8U9PxSWi1yQj,0.503
0.000853,https://api.spotify.com/v1/audio-analysis/26vG8m6F8OP8KqoORLpTQx,0.591,306573,0.774,trance,26vG8m6F8OP8KqoORLpTQx,0.414,0,0.0935,-6.618,0,0.0294,131.999,4,https://api.spotify.com/v1/tracks/26vG8m6F8OP8KqoORLpTQx,audio_features,spotify:track:26vG8m6F8OP8KqoORLpTQx,0.278
0.00219,https://api.spotify.com/v1/audio-analysis/6Bl3eslffno8sCaHNgPLvH,0.603,459430,0.758,trance,6Bl3eslffno8sCaHNgPLvH,0.659,10,0.09,-7.225,0,0.062,128.011,4,https://api.spotify.com/v1/tracks/6Bl3eslffno8sCaHNgPLvH,audio_features,spotify:track:6Bl3eslffno8sCaHNgPLvH,0.434
5.39e-05,https://api.spotify.com/v1/audio-analysis/3rgDQBfXbdfxBvh6bvg8uG,0.483,489693,0.968,trance,3rgDQBfXbdfxBvh6bvg8uG,0.915,11,0.0662,-8.638,0,0.0612,140.005,4,https://api.spotify.com/v1/tracks/3rgDQBfXbdfxBvh6bvg8uG,audio_features,spotify:track:3rgDQBfXbdfxBvh6bvg8uG,0.504
0.0189,https://api.spotify.com/v1/audio-analysis/6N4VCXzx14gFPFY6pklEbV,0.72,412640,0.576,trance,6N4VCXzx14gFPFY6pklEbV,0.0471,4,0.474,-8.587,0,0.053,130.975,3,https://api.spotify.com/v1/tracks/6N4VCXzx14gFPFY6pklEbV,audio_features,spotify:track:6N4VCXzx14gFPFY6pklEbV,0.583
0.000214,https://api.spotify.com/v1/audio-analysis/2wEvmFpJvFYHVZwkrRYJ07,0.612,458533,0.963,trance,2wEvmFpJvFYHVZwkrRYJ07,0.766,11,0.643,-4.742,0,0.0499,134.982,4,https://api.spotify.com/v1/tracks/2wEvmFpJvFYHVZwkrRYJ07,audio_features,spotify:track:2wEvmFpJvFYHVZwkrRYJ07,0.264
0.204,https://api.spotify.com/v1/audio-analysis/09ISyLOPeuno7kKlzdbZuq,0.635,198987,0.828,trance,09ISyLOPeuno7kKlzdbZuq,0.00924,11,0.116,-7.575,0,0.0592,149.953,4,https://api.spotify.com/v1/tracks/09ISyLOPeuno7kKlzdbZuq,audio_features,spotify:track:09ISyLOPeuno7kKlzdbZuq,0.276
0.00101,https://api.spotify.com/v1/audio-analysis/0lB7h492lB8Juecfgru1kw,0.694,565036,0.829,trance,0lB7h492lB8Juecfgru1kw,0.474,6,0.666,-9.559,0,0.0716,131.992,4,https://api.spotify.com/v1/tracks/0lB7h492lB8Juecfgru1kw,audio_features,spotify:track:0lB7h492lB8Juecfgru1kw,0.066
1.05e-05,https://api.spotify.com/v1/audio-analysis/7fws6A8vG5zJqNTReuyBuT,0.545,274080,0.863,trance,7fws6A8vG5zJqNTReuyBuT,0.907,5,0.407,-6.369,0,0.0292,130.005,4,https://api.spotify.com/v1/tracks/7fws6A8vG5zJqNTReuyBuT,audio_features,spotify:track:7fws6A8vG5zJqNTReuyBuT,0.494
0.000631,https://api.spotify.com/v1/audio-analysis/55J4ECvCjVqshjDrZ3L6l8,0.624,414981,0.882,trance,55J4ECvCjVqshjDrZ3L6l8,0.916,4,0.092,-7.791,0,0.0619,125.09,4,https://api.spotify.com/v1/tracks/55J4ECvCjVqshjDrZ3L6l8,audio_features,spotify:track:55J4ECvCjVqshjDrZ3L6l8,0.0375
0.00047,https://api.spotify.com/v1/audio-analysis/2DtwT7YE4gJUSbo3x2aZBk,0.654,578978,0.69,trance,2DtwT7YE4gJUSbo3x2aZBk,0.119,11,0.228,-8.115,1,0.0469,130.037,4,https://api.spotify.com/v1/tracks/2DtwT7YE4gJUSbo3x2aZBk,audio_features,spotify:track:2DtwT7YE4gJUSbo3x2aZBk,0.766
0.0241,https://api.spotify.com/v1/audio-analysis/79AaAaaB0i7fYgNcKNWyep,0.676,209693,0.838,trance,79AaAaaB0i7fYgNcKNWyep,0.731,9,0.109,-5.142,1,0.0277,128.973,4,https://api.spotify.com/v1/tracks/79AaAaaB0i7fYgNcKNWyep,audio_features,spotify:track:79AaAaaB0i7fYgNcKNWyep,0.944
0.00408,https://api.spotify.com/v1/audio-analysis/2gRfSK6vh6p2WZeeA5DU0S,0.653,440301,0.655,trance,2gRfSK6vh6p2WZeeA5DU0S,0.000298,11,0.0457,-7.256,0,0.109,132.914,4,https://api.spotify.com/v1/tracks/2gRfSK6vh6p2WZeeA5DU0S,audio_features,spotify:track:2gRfSK6vh6p2WZeeA5DU0S,0.266
0.0345,https://api.spotify.com/v1/audio-analysis/1vQSA6vYVUqEQSnbA5PijE,0.689,520480,0.587,trance,1vQSA6vYVUqEQSnbA5PijE,0.826,4,0.111,-8.701,0,0.0437,139.991,4,https://api.spotify.com/v1/tracks/1vQSA6vYVUqEQSnbA5PijE,audio_features,spotify:track:1vQSA6vYVUqEQSnbA5PijE,0.669
1.51e-05,https://api.spotify.com/v1/audio-analysis/7dRgAfsJBetAwwEH6cRWqu,0.581,485587,0.957,trance,7dRgAfsJBetAwwEH6cRWqu,0.687,6,0.122,-8.636,0,0.0447,137.01,4,https://api.spotify.com/v1/tracks/7dRgAfsJBetAwwEH6cRWqu,audio_features,spotify:track:7dRgAfsJBetAwwEH6cRWqu,0.401
0.0154,https://api.spotify.com/v1/audio-analysis/3NSY3iTSBFHUbxDdpZXezR,0.651,234600,0.906,trance,3NSY3iTSBFHUbxDdpZXezR,0.205,4,0.131,-7.048,0,0.0328,136.347,4,https://api.spotify.com/v1/tracks/3NSY3iTSBFHUbxDdpZXezR,audio_features,spotify:track:3NSY3iTSBFHUbxDdpZXezR,0.924
0.0597,https://api.spotify.com/v1/audio-analysis/0R7YVi7w41Dr9jU5vblAok,0.813,195987,0.732,trance,0R7YVi7w41Dr9jU5vblAok,0.00137,7,0.0826,-5.636,1,0.03,130.02,4,https://api.spotify.com/v1/tracks/0R7YVi7w41Dr9jU5vblAok,audio_features,spotify:track:0R7YVi7w41Dr9jU5vblAok,0.731
0.00542,https://api.spotify.com/v1/audio-analysis/56UrAzZbqVEQ0Png9rlBP9,0.619,302627,0.669,trance,56UrAzZbqVEQ0Png9rlBP9,0.054,1,0.112,-10.364,0,0.0414,111.977,4,https://api.spotify.com/v1/tracks/56UrAzZbqVEQ0Png9rlBP9,audio_features,spotify:track:56UrAzZbqVEQ0Png9rlBP9,0.305
0.0429,https://api.spotify.com/v1/audio-analysis/0LrgY33jyzTjHjqE4z5k9R,0.548,227463,0.945,trance,0LrgY33jyzTjHjqE4z5k9R,0.0131,9,0.514,-2.855,0,0.0435,134.021,4,https://api.spotify.com/v1/tracks/0LrgY33jyzTjHjqE4z5k9R,audio_features,spotify:track:0LrgY33jyzTjHjqE4z5k9R,0.496
0.000283,https://api.spotify.com/v1/audio-analysis/4x2mEWttpWj7PNaEpFS9dq,0.617,487587,0.56,trance,4x2mEWttpWj7PNaEpFS9dq,0.000708,9,0.0824,-9.833,0,0.0414,138.005,4,https://api.spotify.com/v1/tracks/4x2mEWttpWj7PNaEpFS9dq,audio_features,spotify:track:4x2mEWttpWj7PNaEpFS9dq,0.689
0.0101,https://api.spotify.com/v1/audio-analysis/1JW6Bedfk98royaoazkBw3,0.665,533082,0.838,trance,1JW6Bedfk98royaoazkBw3,0.0359,8,0.282,-8.553,0,0.145,133.967,4,https://api.spotify.com/v1/tracks/1JW6Bedfk98royaoazkBw3,audio_features,spotify:track:1JW6Bedfk98royaoazkBw3,0.345
0.112,https://api.spotify.com/v1/audio-analysis/4b73hbte0ncOKn2JriVKlz,0.58,282127,0.915,trance,4b73hbte0ncOKn2JriVKlz,0.000113,1,0.244,-4.448,0,0.267,132.018,4,https://api.spotify.com/v1/tracks/4b73hbte0ncOKn2JriVKlz,audio_features,spotify:track:4b73hbte0ncOKn2JriVKlz,0.156
0.00365,https://api.spotify.com/v1/audio-analysis/4kkPEDXAbEetuRZyxlQsML,0.625,399710,0.823,trance,4kkPEDXAbEetuRZyxlQsML,0.352,7,0.286,-9.91,1,0.0274,133.981,4,https://api.spotify.com/v1/tracks/4kkPEDXAbEetuRZyxlQsML,audio_features,spotify:track:4kkPEDXAbEetuRZyxlQsML,0.714
0.00137,https://api.spotify.com/v1/audio-analysis/5HZQipw98poTN9zRpZIkQO,0.702,300000,0.818,trance,5HZQipw98poTN9zRpZIkQO,0.218,8,0.0655,-5.261,1,0.0935,128.006,4,https://api.spotify.com/v1/tracks/5HZQipw98poTN9zRpZIkQO,audio_features,spotify:track:5HZQipw98poTN9zRpZIkQO,0.372
0.00049,https://api.spotify.com/v1/audio-analysis/180aMfIC2bFhZflLB4veiH,0.697,423940,0.897,trance,180aMfIC2bFhZflLB4veiH,0.834,11,0.0469,-6.561,0,0.0532,130.014,4,https://api.spotify.com/v1/tracks/180aMfIC2bFhZflLB4veiH,audio_features,spotify:track:180aMfIC2bFhZflLB4veiH,0.697
0.000334,https://api.spotify.com/v1/audio-analysis/5BkCd2617ac7yWP5WGCiO7,0.499,198252,0.952,trance,5BkCd2617ac7yWP5WGCiO7,0.956,10,0.285,-3.608,0,0.045,140.005,4,https://api.spotify.com/v1/tracks/5BkCd2617ac7yWP5WGCiO7,audio_features,spotify:track:5BkCd2617ac7yWP5WGCiO7,0.644
7.36e-05,https://api.spotify.com/v1/audio-analysis/7fbw3ejytrxilXPAgHCkIV,0.629,507068,0.967,trance,7fbw3ejytrxilXPAgHCkIV,0.449,7,0.0665,-5.694,0,0.0554,133.013,4,https://api.spotify.com/v1/tracks/7fbw3ejytrxilXPAgHCkIV,audio_features,spotify:track:7fbw3ejytrxilXPAgHCkIV,0.487
0.0392,https://api.spotify.com/v1/audio-analysis/62DGZxSPxpPNf89ojta5Df,0.601,342507,0.872,trance,62DGZxSPxpPNf89ojta5Df,0.496,8,0.0978,-6.332,0,0.0419,132.014,4,https://api.spotify.com/v1/tracks/62DGZxSPxpPNf89ojta5Df,audio_features,spotify:track:62DGZxSPxpPNf89ojta5Df,0.288
0.047,https://api.spotify.com/v1/audio-analysis/7d8fPqdFAjLfAXawrh7FX0,0.63,213274,0.824,trance,7d8fPqdFAjLfAXawrh7FX0,0.892,11,0.294,-7.492,0,0.0516,128.009,4,https://api.spotify.com/v1/tracks/7d8fPqdFAjLfAXawrh7FX0,audio_features,spotify:track:7d8fPqdFAjLfAXawrh7FX0,0.314
0.226,https://api.spotify.com/v1/audio-analysis/1SbqxemPdwGlvmirtQVkCU,0.692,373987,0.773,trance,1SbqxemPdwGlvmirtQVkCU,0.0104,6,0.108,-3.739,1,0.0359,139.989,4,https://api.spotify.com/v1/tracks/1SbqxemPdwGlvmirtQVkCU,audio_features,spotify:track:1SbqxemPdwGlvmirtQVkCU,0.486
0.000784,https://api.spotify.com/v1/audio-analysis/4s5MG70fcI6fPc9GSo1YPx,0.561,236627,0.824,trance,4s5MG70fcI6fPc9GSo1YPx,0.0444,5,0.382,-8.694,0,0.0562,132.999,4,https://api.spotify.com/v1/tracks/4s5MG70fcI6fPc9GSo1YPx,audio_features,spotify:track:4s5MG70fcI6fPc9GSo1YPx,0.092
0.0029,https://api.spotify.com/v1/audio-analysis/7exUoxdFveXFCGkW0fAIlC,0.59,189945,0.71,trance,7exUoxdFveXFCGkW0fAIlC,0.000874,4,0.428,-8.46,0,0.0301,129.94,4,https://api.spotify.com/v1/tracks/7exUoxdFveXFCGkW0fAIlC,audio_features,spotify:track:7exUoxdFveXFCGkW0fAIlC,0.229
0.000169,https://api.spotify.com/v1/audio-analysis/3D0KEOv5oJv5d9Isjw49aZ,0.614,464063,0.511,trance,3D0KEOv5oJv5d9Isjw49aZ,0.873,4,0.0599,-16.914,0,0.0696,128.0,4,https://api.spotify.com/v1/tracks/3D0KEOv5oJv5d9Isjw49aZ,audio_features,spotify:track:3D0KEOv5oJv5d9Isjw49aZ,0.632
0.000523,https://api.spotify.com/v1/audio-analysis/1Cm16yfg7ZQRyUmkodVi9G,0.577,290267,0.863,trance,1Cm16yfg7ZQRyUmkodVi9G,0.679,4,0.0806,-6.639,0,0.0377,128.026,4,https://api.spotify.com/v1/tracks/1Cm16yfg7ZQRyUmkodVi9G,audio_features,spotify:track:1Cm16yfg7ZQRyUmkodVi9G,0.141
0.0114,https://api.spotify.com/v1/audio-analysis/5Zc7YL2u6HY7F5qaaJXW72,0.677,448000,0.673,trance,5Zc7YL2u6HY7F5qaaJXW72,0.887,1,0.191,-9.474,1,0.0627,131.989,4,https://api.spotify.com/v1/tracks/5Zc7YL2u6HY7F5qaaJXW72,audio_features,spotify:track:5Zc7YL2u6HY7F5qaaJXW72,0.0381
0.00588,https://api.spotify.com/v1/audio-analysis/3sEO2nLJHuDUpo6WYZ3HEV,0.621,410149,0.871,trance,3sEO2nLJHuDUpo6WYZ3HEV,0.131,11,0.358,-6.731,0,0.0553,133.993,4,https://api.spotify.com/v1/tracks/3sEO2nLJHuDUpo6WYZ3HEV,audio_features,spotify:track:3sEO2nLJHuDUpo6WYZ3HEV,0.506
0.00431,https://api.spotify.com/v1/audio-analysis/6NhtTKxV57AJJoOvs48wMz,0.597,513858,0.847,trance,6NhtTKxV57AJJoOvs48wMz,0.863,9,0.235,-10.82,1,0.0495,139.993,4,https://api.spotify.com/v1/tracks/6NhtTKxV57AJJoOvs48wMz,audio_features,spotify:track:6NhtTKxV57AJJoOvs48wMz,0.259
8.81e-06,https://api.spotify.com/v1/audio-analysis/3UcYwxiQf6qbrWEOvUTJJg,0.67,483721,0.791,trance,3UcYwxiQf6qbrWEOvUTJJg,0.887,1,0.172,-12.301,1,0.0468,128.993,4,https://api.spotify.com/v1/tracks/3UcYwxiQf6qbrWEOvUTJJg,audio_features,spotify:track:3UcYwxiQf6qbrWEOvUTJJg,0.367
0.138,https://api.spotify.com/v1/audio-analysis/7ID8I3d2gfJYsPgR81B21I,0.732,207733,0.896,trance,7ID8I3d2gfJYsPgR81B21I,3.64e-05,4,0.28,-4.464,0,0.0355,132.986,4,https://api.spotify.com/v1/tracks/7ID8I3d2gfJYsPgR81B21I,audio_features,spotify:track:7ID8I3d2gfJYsPgR81B21I,0.948
0.101,https://api.spotify.com/v1/audio-analysis/2qq7sHFIexFKEvlNghevsj,0.607,217080,0.74,trance,2qq7sHFIexFKEvlNghevsj,0.0,8,0.0924,-3.116,1,0.0387,127.955,4,https://api.spotify.com/v1/tracks/2qq7sHFIexFKEvlNghevsj,audio_features,spotify:track:2qq7sHFIexFKEvlNghevsj,0.474
0.0137,https://api.spotify.com/v1/audio-analysis/3XcXYjycueAArfMhUkyoNp,0.397,564560,0.486,trance,3XcXYjycueAArfMhUkyoNp,0.42,10,0.115,-10.224,0,0.0384,136.026,4,https://api.spotify.com/v1/tracks/3XcXYjycueAArfMhUkyoNp,audio_features,spotify:track:3XcXYjycueAArfMhUkyoNp,0.189
8.88e-05,https://api.spotify.com/v1/audio-analysis/0bub1nc1BH2O6u9PQw48oa,0.483,427747,0.996,trance,0bub1nc1BH2O6u9PQw48oa,0.758,5,0.0931,-7.617,0,0.12,142.995,4,https://api.spotify.com/v1/tracks/0bub1nc1BH2O6u9PQw48oa,audio_features,spotify:track:0bub1nc1BH2O6u9PQw48oa,0.0667
0.00143,https://api.spotify.com/v1/audio-analysis/2itxmdPcRuONpezaSgPVy5,0.544,518734,0.9,trance,2itxmdPcRuONpezaSgPVy5,0.543,11,0.296,-9.832,0,0.0411,138.006,4,https://api.spotify.com/v1/tracks/2itxmdPcRuONpezaSgPVy5,audio_features,spotify:track:2itxmdPcRuONpezaSgPVy5,0.308
0.0101,https://api.spotify.com/v1/audio-analysis/6xYdkwtEHGUQvh6rzeYhhq,0.638,358366,0.58,trance,6xYdkwtEHGUQvh6rzeYhhq,0.137,4,0.316,-9.229,1,0.0338,132.021,4,https://api.spotify.com/v1/tracks/6xYdkwtEHGUQvh6rzeYhhq,audio_features,spotify:track:6xYdkwtEHGUQvh6rzeYhhq,0.853
8.98e-05,https://api.spotify.com/v1/audio-analysis/6AF4H2kq3zNHHQyOHHijW1,0.697,148154,0.751,trance,6AF4H2kq3zNHHQyOHHijW1,0.889,7,0.118,-5.599,1,0.0658,130.009,4,https://api.spotify.com/v1/tracks/6AF4H2kq3zNHHQyOHHijW1,audio_features,spotify:track:6AF4H2kq3zNHHQyOHHijW1,0.56
0.00073,https://api.spotify.com/v1/audio-analysis/1D5m7BZ3VOAe6JiqOHcDSi,0.61,453718,0.745,trance,1D5m7BZ3VOAe6JiqOHcDSi,0.622,11,0.0749,-9.871,0,0.0419,136.002,4,https://api.spotify.com/v1/tracks/1D5m7BZ3VOAe6JiqOHcDSi,audio_features,spotify:track:1D5m7BZ3VOAe6JiqOHcDSi,0.403
0.00386,https://api.spotify.com/v1/audio-analysis/2NLJCU92avZAySMwY99hca,0.793,494987,0.467,trance,2NLJCU92avZAySMwY99hca,0.901,0,0.104,-9.19,1,0.0637,128.03,4,https://api.spotify.com/v1/tracks/2NLJCU92avZAySMwY99hca,audio_features,spotify:track:2NLJCU92avZAySMwY99hca,0.5
0.0455,https://api.spotify.com/v1/audio-analysis/5yGI8YrAj998tFv4lXLhum,0.586,188093,0.751,trance,5yGI8YrAj998tFv4lXLhum,6.04e-06,6,0.453,-4.974,0,0.124,133.792,4,https://api.spotify.com/v1/tracks/5yGI8YrAj998tFv4lXLhum,audio_features,spotify:track:5yGI8YrAj998tFv4lXLhum,0.332
0.00172,https://api.spotify.com/v1/audio-analysis/35CMWuPRiNmyDiKW4Rw7eg,0.41,422107,0.974,trance,35CMWuPRiNmyDiKW4Rw7eg,0.953,5,0.493,-6.871,0,0.0385,138.715,4,https://api.spotify.com/v1/tracks/35CMWuPRiNmyDiKW4Rw7eg,audio_features,spotify:track:35CMWuPRiNmyDiKW4Rw7eg,0.32
0.00114,https://api.spotify.com/v1/audio-analysis/4NeBMbsmXWryRCSlEoM5fz,0.782,376242,0.784,trance,4NeBMbsmXWryRCSlEoM5fz,0.837,0,0.0493,-6.771,1,0.138,127.988,4,https://api.spotify.com/v1/tracks/4NeBMbsmXWryRCSlEoM5fz,audio_features,spotify:track:4NeBMbsmXWryRCSlEoM5fz,0.734
0.00676,https://api.spotify.com/v1/audio-analysis/5cxgZDQYUQd5mLaDc1g8be,0.629,276440,0.923,trance,5cxgZDQYUQd5mLaDc1g8be,0.00736,7,0.253,-5.576,0,0.0332,117.98,4,https://api.spotify.com/v1/tracks/5cxgZDQYUQd5mLaDc1g8be,audio_features,spotify:track:5cxgZDQYUQd5mLaDc1g8be,0.697
0.000733,https://api.spotify.com/v1/audio-analysis/74MlRjmOVEmnmSzMwFhsYb,0.641,337483,0.712,trance,74MlRjmOVEmnmSzMwFhsYb,0.863,1,0.058,-5.698,0,0.0401,129.99,4,https://api.spotify.com/v1/tracks/74MlRjmOVEmnmSzMwFhsYb,audio_features,spotify:track:74MlRjmOVEmnmSzMwFhsYb,0.565
0.000169,https://api.spotify.com/v1/audio-analysis/0nDiBoETKmuynbGt76hgNS,0.628,443827,0.836,trance,0nDiBoETKmuynbGt76hgNS,0.9,4,0.0852,-8.651,0,0.0406,130.025,4,https://api.spotify.com/v1/tracks/0nDiBoETKmuynbGt76hgNS,audio_features,spotify:track:0nDiBoETKmuynbGt76hgNS,0.288
0.0021,https://api.spotify.com/v1/audio-analysis/5LNkY76ZSa4NKnSJpOQhW9,0.749,588103,0.831,trance,5LNkY76ZSa4NKnSJpOQhW9,0.83,10,0.08,-8.781,0,0.0537,131.991,4,https://api.spotify.com/v1/tracks/5LNkY76ZSa4NKnSJpOQhW9,audio_features,spotify:track:5LNkY76ZSa4NKnSJpOQhW9,0.128
0.000214,https://api.spotify.com/v1/audio-analysis/5lTSBqfFMmRVD9NXX4Yevr,0.59,452080,0.855,trance,5lTSBqfFMmRVD9NXX4Yevr,0.846,10,0.683,-7.62,0,0.0536,144.992,4,https://api.spotify.com/v1/tracks/5lTSBqfFMmRVD9NXX4Yevr,audio_features,spotify:track:5lTSBqfFMmRVD9NXX4Yevr,0.0391
0.0133,https://api.spotify.com/v1/audio-analysis/18mQdJYb8yAhAUyxg6utcp,0.708,537314,0.891,trance,18mQdJYb8yAhAUyxg6utcp,0.525,1,0.79,-8.158,0,0.104,134.006,4,https://api.spotify.com/v1/tracks/18mQdJYb8yAhAUyxg6utcp,audio_features,spotify:track:18mQdJYb8yAhAUyxg6utcp,0.236
0.00123,https://api.spotify.com/v1/audio-analysis/20soab2IrsPOE5JXqJsURk,0.637,237760,0.78,trance,20soab2IrsPOE5JXqJsURk,0.0232,7,0.134,-5.621,0,0.0459,127.993,4,https://api.spotify.com/v1/tracks/20soab2IrsPOE5JXqJsURk,audio_features,spotify:track:20soab2IrsPOE5JXqJsURk,0.504
8.46e-05,https://api.spotify.com/v1/audio-analysis/5zccenz6xbDuFa6dkNQLbX,0.526,536227,0.956,trance,5zccenz6xbDuFa6dkNQLbX,0.812,10,0.365,-8.02,0,0.0584,137.985,4,https://api.spotify.com/v1/tracks/5zccenz6xbDuFa6dkNQLbX,audio_features,spotify:track:5zccenz6xbDuFa6dkNQLbX,0.399
3.23e-05,https://api.spotify.com/v1/audio-analysis/0Pcw1NZmrbQkNsRCY3HTUx,0.555,569143,0.982,trance,0Pcw1NZmrbQkNsRCY3HTUx,0.695,2,0.104,-4.415,1,0.0547,139.989,4,https://api.spotify.com/v1/tracks/0Pcw1NZmrbQkNsRCY3HTUx,audio_features,spotify:track:0Pcw1NZmrbQkNsRCY3HTUx,0.209
0.00258,https://api.spotify.com/v1/audio-analysis/3tIkaUy9YBQfC8ziCAgaKH,0.628,300106,0.932,trance,3tIkaUy9YBQfC8ziCAgaKH,0.112,9,0.0855,-5.568,0,0.184,132.04,4,https://api.spotify.com/v1/tracks/3tIkaUy9YBQfC8ziCAgaKH,audio_features,spotify:track:3tIkaUy9YBQfC8ziCAgaKH,0.25
0.0246,https://api.spotify.com/v1/audio-analysis/7BdkamWiaJeSiQPmc56o2m,0.838,514790,0.512,trance,7BdkamWiaJeSiQPmc56o2m,0.101,11,0.134,-9.485,1,0.0646,131.982,4,https://api.spotify.com/v1/tracks/7BdkamWiaJeSiQPmc56o2m,audio_features,spotify:track:7BdkamWiaJeSiQPmc56o2m,0.667
